source,source_type,target,target_type,weight
肠道菌群失调,1,癌症,1,4
皮炎,1,颈椎退行性疾病,1,4
前列腺增生,1,PCI术后,1,4
软组织感染,1,高脂血症,1,4
血瘀证,1,颈椎退行性疾病,1,4
叶酸缺乏,1,肾功能不全,1,4
咽炎,1,甲状腺结节,1,4
多系统萎缩,1,骨质疏松症,1,4
精神和行为障碍,1,血小板减少,1,4
肝功能异常,1,肾小球疾病,1,4
帕金森病,1,脑卒中,1,4
干眼症,1,叶酸缺乏,1,4
血小板减少,1,关节炎,1,4
湿疹,1,维生素缺乏,1,4
呼吸道感染,1,皮肤感染,1,4
高脂血症,1,眼底病,1,4
PCI术后,1,维生素缺乏,1,4
肾小球疾病,1,肠道菌群失调,1,4
皮肤感染,1,骨质疏松症,1,4
脂肪肝,1,牙周炎,1,4
干眼症,1,胃肠功能紊乱,1,4
肝囊肿,1,胆道结石,1,4
颈椎退行性疾病,1,肾小球疾病,1,4
低血糖症,1,叶酸缺乏,1,4
代谢紊乱,1,神经痛,1,4
白内障,1,肺部感染,1,4
呼吸道感染,1,癫痫,1,3
脑卒中,1,肝功能异常,1,3
胃肠功能紊乱,1,慢性阻塞性肺疾病,1,3
精神和行为障碍,1,白内障术后,1,3
尿路感染,1,甲状腺功能减退症,1,3
腰椎退行性病变,1,湿疹,1,3
关节炎,1,低血糖症,1,3
癌症,1,湿疹,1,3
白细胞减少,1,咽炎,1,3
癫痫,1,癌症,1,3
动脉粥样硬化,1,皮肤感染,1,3
尿路感染,1,周围神经病,1,3
关节炎,1,脑卒中,1,3
胆道结石,1,前列腺增生,1,3
脑血管病,1,胆道结石,1,3
维生素缺乏,1,尿路感染,1,3
皮炎,1,肺癌,1,3
叶酸缺乏,1,白细胞减少,1,3
慢性阻塞性肺疾病,1,关节炎,1,3
肺癌,1,贫血,1,3
脂肪肝,1,维生素缺乏,1,3
咽炎,1,脂肪肝,1,3
支气管哮喘,1,干眼症,1,3
尿路感染,1,胃肠功能紊乱,1,3
帕金森病,1,心律失常,1,3
骨质疏松症,1,脑动脉硬化,1,3
甲状腺结节,1,精神和行为障碍,1,3
牙周炎,1,心律失常,1,3
干眼症,1,肝功能异常,1,3
周围神经病,1,多系统萎缩,1,3
白内障,1,肝功能异常,1,3
帕金森病,1,胃炎,1,3
鼻炎,1,湿疹,1,3
尿路感染,1,咽炎,1,3
心律失常,1,脑动脉硬化,1,3
白内障术后,1,高血压,1,3
高脂血症,1,甲状腺结节,1,3
肝功能异常,1,癌症,1,3
白内障,1,牙周炎,1,3
干眼症,1,贫血,1,3
尿路感染,1,消化性溃疡,1,3
贫血,1,干眼症,1,3
呼吸道感染,1,神经痛,1,3
肺癌,1,骨质疏松症,1,3
脑血管病,1,甲状腺结节,1,3
癌症,1,干眼症,1,3
胃炎,1,脑卒中,1,3
癌症,1,动脉粥样硬化,1,3
消化性溃疡,1,帕金森病,1,3
胆道结石,1,支气管炎,1,3
肝功能异常,1,脑卒中,1,3
白内障术后,1,精神和行为障碍,1,3
心律失常,1,湿疹,1,3
脑动脉硬化,1,多系统萎缩,1,3
腰椎退行性病变,1,癌症,1,3
癌症,1,腰椎退行性病变,1,3
皮肤感染,1,叶酸缺乏,1,3
动脉硬化,1,神经痛,1,3
周围神经病,1,尿路感染,1,3
脑卒中,1,关节炎,1,3
前列腺增生,1,胆道结石,1,3
甲状腺结节,1,食管炎,1,3
湿疹,1,癌症,1,3
叶酸缺乏,1,皮肤感染,1,3
白细胞减少,1,叶酸缺乏,1,3
关节炎,1,慢性阻塞性肺疾病,1,3
脂肪肝,1,咽炎,1,3
肝功能异常,1,咽炎,1,3
肺癌,1,支气管哮喘,1,3
食管炎,1,脑动脉硬化,1,3
干眼症,1,支气管哮喘,1,3
支气管哮喘,1,血瘀证,1,3
胃肠功能紊乱,1,尿路感染,1,3
心律失常,1,帕金森病,1,3
精神和行为障碍,1,甲状腺结节,1,3
肠道菌群失调,1,肺部感染,1,3
癌症,1,肝功能异常,1,3
肝功能异常,1,干眼症,1,3
肝损害,1,前列腺增生,1,3
关节炎,1,脂肪肝,1,3
胃炎,1,帕金森病,1,3
叶酸缺乏,1,尿路感染,1,3
湿疹,1,鼻炎,1,3
肾功能不全,1,干眼症,1,3
咽炎,1,尿路感染,1,3
癌症,1,咽炎,1,3
胆道结石,1,胃肠功能紊乱,1,3
高血压,1,白内障术后,1,3
脑卒中,1,胃炎,1,3
心律失常,1,肺部感染,1,3
肺部感染,1,脂肪肝,1,3
颈椎退行性疾病,1,鼻炎,1,3
脑卒中,1,脑白质变性,1,3
动脉硬化,1,癫痫,1,3
肠道菌群失调,1,周围神经病,1,3
胃肠功能紊乱,1,叶酸缺乏,1,3
慢性阻塞性肺疾病,1,胃肠功能紊乱,1,3
骨质疏松症,1,肺癌,1,3
癫痫,1,呼吸道感染,1,3
干眼症,1,癌症,1,3
脑白质变性,1,脑卒中,1,3
动脉粥样硬化,1,癌症,1,3
支气管炎,1,胆道结石,1,3
甲状腺功能减退症,1,尿路感染,1,3
低血糖症,1,关节炎,1,3
湿疹,1,心律失常,1,3
多系统萎缩,1,脑动脉硬化,1,3
低血糖症,1,白内障,1,3
咽炎,1,白细胞减少,1,3
癌症,1,癫痫,1,3
白内障,1,低血糖症,1,3
肺癌,1,皮炎,1,3
神经痛,1,动脉硬化,1,3
贫血,1,肺癌,1,3
皮肤感染,1,动脉粥样硬化,1,3
低血糖症,1,肠道菌群失调,1,3
尿路感染,1,心律失常,1,3
维生素缺乏,1,脂肪肝,1,3
食管炎,1,甲状腺结节,1,3
脑动脉硬化,1,食管炎,1,3
胆道结石,1,脑血管病,1,3
湿疹,1,腰椎退行性病变,1,3
尿路感染,1,维生素缺乏,1,3
心律失常,1,牙周炎,1,3
肠道菌群失调,1,低血糖症,1,3
心律失常,1,尿路感染,1,3
支气管哮喘,1,肺癌,1,3
血瘀证,1,支气管哮喘,1,3
脑动脉硬化,1,骨质疏松症,1,3
肺部感染,1,肠道菌群失调,1,3
多系统萎缩,1,周围神经病,1,3
咽炎,1,肝功能异常,1,3
脂肪肝,1,关节炎,1,3
帕金森病,1,结膜炎,1,3
前列腺增生,1,肝损害,1,3
脑动脉硬化,1,心律失常,1,3
甲状腺结节,1,高脂血症,1,3
牙周炎,1,白内障,1,3
结膜炎,1,帕金森病,1,3
尿路感染,1,叶酸缺乏,1,3
干眼症,1,肾功能不全,1,3
咽炎,1,癌症,1,3
肝功能异常,1,白内障,1,3
脂肪肝,1,肺部感染,1,3
胃肠功能紊乱,1,胆道结石,1,3
消化性溃疡,1,尿路感染,1,3
肺部感染,1,心律失常,1,3
神经痛,1,呼吸道感染,1,3
鼻炎,1,颈椎退行性疾病,1,3
癫痫,1,动脉硬化,1,3
周围神经病,1,肠道菌群失调,1,3
叶酸缺乏,1,胃肠功能紊乱,1,3
甲状腺结节,1,脑血管病,1,3
帕金森病,1,消化性溃疡,1,3
肺癌,1,关节炎,1,2
干眼症,1,肺部感染,1,2
肝损害,1,肝囊肿,1,2
肺部感染,1,肺气肿,1,2
腰椎退行性病变,1,消化性溃疡,1,2
甲状腺功能减退症,1,脂肪肝,1,2
血瘀证,1,尿路感染,1,2
心律失常,1,神经痛,1,2
慢性阻塞性肺疾病,1,干眼症,1,2
胃肠功能紊乱,1,帕金森病,1,2
脂肪肝,1,皮炎,1,2
骨质疏松症,1,眼底病,1,2
维生素缺乏,1,皮肤感染,1,2
高血压,1,血小板减少,1,2
鼻炎,1,肺癌,1,2
动脉硬化,1,帕金森病,1,2
肺气肿,1,冠心病,1,2
肝囊肿,1,癫痫,1,2
胃炎,1,肺癌,1,2
血瘀证,1,叶酸缺乏,1,2
叶酸缺乏,1,结膜炎,1,2
肾功能不全,1,PCI术后,1,2
食管炎,1,眼底病,1,2
皮肤感染,1,肺部感染,1,2
白内障,1,白细胞减少,1,2
肠道菌群失调,1,尿路感染,1,2
腰椎退行性病变,1,冠心病,1,2
骨质疏松症,1,肝囊肿,1,2
肺部感染,1,肾功能不全,1,2
肠道菌群失调,1,颈椎退行性疾病,1,2
皮肤感染,1,前列腺增生,1,2
肺部感染,1,动脉粥样硬化,1,2
皮肤感染,1,牙周炎,1,2
神经痛,1,结膜炎,1,2
胃炎,1,甲状腺结节,1,2
咽炎,1,帕金森病,1,2
皮肤感染,1,干眼症,1,2
肾功能不全,1,脂肪肝,1,2
血瘀证,1,动脉粥样硬化,1,2
尿路感染,1,肠道菌群失调,1,2
低氧血症,1,咽炎,1,2
冠心病,1,白内障术后,1,2
高脂血症,1,脑白质变性,1,2
周围神经病,1,脂肪肝,1,2
动脉硬化,1,湿疹,1,2
动脉硬化,1,软组织感染,1,2
颈椎退行性疾病,1,叶酸缺乏,1,2
PCI术后,1,周围神经病,1,2
食管炎,1,鼻炎,1,2
叶酸缺乏,1,胆道结石,1,2
肝损害,1,关节炎,1,2
肾功能不全,1,帕金森病,1,2
代谢紊乱,1,胆道结石,1,2
癫痫,1,甲状腺功能减退症,1,2
PCI术后,1,慢性阻塞性肺疾病,1,2
白细胞减少,1,肾功能不全,1,2
尿路感染,1,干眼症,1,2
颈椎退行性疾病,1,干眼症,1,2
脑白质变性,1,动脉粥样硬化,1,2
胆道结石,1,甲状腺功能减退症,1,2
叶酸缺乏,1,癌症,1,2
肺气肿,1,呼吸道感染,1,2
脂肪肝,1,癫痫,1,2
干眼症,1,食管炎,1,2
慢性阻塞性肺疾病,1,PCI术后,1,2
高脂血症,1,胆道结石,1,2
皮肤感染,1,贫血,1,2
肾功能不全,1,脑卒中,1,2
肺气肿,1,精神和行为障碍,1,2
肝功能异常,1,甲状腺功能减退症,1,2
肠道菌群失调,1,肝囊肿,1,2
肝功能异常,1,血小板减少,1,2
支气管炎,1,腰椎退行性病变,1,2
脂肪肝,1,癌症,1,2
心力衰竭,1,冠心病,1,2
脂肪肝,1,尿路感染,1,2
咽炎,1,胆道结石,1,2
脂肪肝,1,贫血,1,2
胆道结石,1,甲状腺结节,1,2
贫血,1,血瘀证,1,2
神经痛,1,癌症,1,2
关节炎,1,肺癌,1,2
癌症,1,维生素缺乏,1,2
肺部感染,1,干眼症,1,2
肺气肿,1,肺部感染,1,2
消化性溃疡,1,腰椎退行性病变,1,2
白细胞减少,1,脂肪肝,1,2
尿路感染,1,血瘀证,1,2
神经痛,1,脑动脉硬化,1,2
神经痛,1,心律失常,1,2
干眼症,1,慢性阻塞性肺疾病,1,2
眼底病,1,食管炎,1,2
血小板减少,1,高血压,1,2
白细胞减少,1,白内障,1,2
肺癌,1,鼻炎,1,2
冠心病,1,肺气肿,1,2
肠道菌群失调,1,软组织感染,1,2
尿路感染,1,低血糖症,1,2
肝囊肿,1,精神和行为障碍,1,2
癌症,1,心律失常,1,2
脂肪肝,1,周围神经病,1,2
消化性溃疡,1,皮肤感染,1,2
肺癌,1,癫痫,1,2
结膜炎,1,叶酸缺乏,1,2
PCI术后,1,肾功能不全,1,2
支气管哮喘,1,湿疹,1,2
前列腺增生,1,肠道菌群失调,1,2
肺部感染,1,皮肤感染,1,2
干眼症,1,牙周炎,1,2
癫痫,1,肠道菌群失调,1,2
咽炎,1,低氧血症,1,2
精神和行为障碍,1,肝囊肿,1,2
结膜炎,1,神经痛,1,2
癫痫,1,肺癌,1,2
白细胞减少,1,肺部感染,1,2
干眼症,1,皮肤感染,1,2
脂肪肝,1,肾功能不全,1,2
白内障术后,1,冠心病,1,2
癫痫,1,白内障,1,2
皮肤感染,1,肾小球疾病,1,2
软组织感染,1,动脉硬化,1,2
肾小球疾病,1,心律失常,1,2
胆道结石,1,叶酸缺乏,1,2
白内障,1,癫痫,1,2
甲状腺结节,1,肝损害,1,2
心律失常,1,肾小球疾病,1,2
关节炎,1,肝损害,1,2
甲状腺功能减退症,1,癫痫,1,2
脑白质变性,1,高血压,1,2
干眼症,1,尿路感染,1,2
低血糖症,1,神经痛,1,2
动脉粥样硬化,1,脑白质变性,1,2
肺部感染,1,肝功能异常,1,2
血瘀证,1,肝功能异常,1,2
癌症,1,叶酸缺乏,1,2
癫痫,1,脂肪肝,1,2
食管炎,1,干眼症,1,2
周围神经病,1,肺癌,1,2
腰椎退行性病变,1,支气管炎,1,2
胆道结石,1,高脂血症,1,2
脂肪肝,1,甲状腺功能减退症,1,2
甲状腺功能减退症,1,鼻炎,1,2
癌症,1,颈椎退行性疾病,1,2
癌症,1,脂肪肝,1,2
肠道菌群失调,1,支气管哮喘,1,2
尿路感染,1,脂肪肝,1,2
肝囊肿,1,肝损害,1,2
甲状腺功能减退症,1,肝功能异常,1,2
血瘀证,1,贫血,1,2
帕金森病,1,胃肠功能紊乱,1,2
皮炎,1,脂肪肝,1,2
维生素缺乏,1,癌症,1,2
脑动脉硬化,1,神经痛,1,2
癫痫,1,肝囊肿,1,2
软组织感染,1,肠道菌群失调,1,2
低血糖症,1,尿路感染,1,2
肺癌,1,胃炎,1,2
皮肤感染,1,消化性溃疡,1,2
叶酸缺乏,1,血瘀证,1,2
眼底病,1,骨质疏松症,1,2
肠道菌群失调,1,前列腺增生,1,2
皮肤感染,1,维生素缺乏,1,2
冠心病,1,腰椎退行性病变,1,2
肝囊肿,1,骨质疏松症,1,2
心律失常,1,癌症,1,2
前列腺增生,1,皮肤感染,1,2
动脉粥样硬化,1,肺部感染,1,2
肾小球疾病,1,皮肤感染,1,2
帕金森病,1,咽炎,1,2
湿疹,1,支气管哮喘,1,2
牙周炎,1,干眼症,1,2
动脉粥样硬化,1,血瘀证,1,2
肠道菌群失调,1,癫痫,1,2
脑白质变性,1,高脂血症,1,2
皮肤感染,1,心律失常,1,2
牙周炎,1,皮肤感染,1,2
甲状腺结节,1,胃炎,1,2
湿疹,1,动脉硬化,1,2
肺部感染,1,白细胞减少,1,2
叶酸缺乏,1,颈椎退行性疾病,1,2
周围神经病,1,PCI术后,1,2
颈椎退行性疾病,1,肠道菌群失调,1,2
心律失常,1,皮肤感染,1,2
鼻炎,1,食管炎,1,2
帕金森病,1,肾功能不全,1,2
胆道结石,1,代谢紊乱,1,2
肾功能不全,1,肺部感染,1,2
帕金森病,1,动脉硬化,1,2
肝损害,1,甲状腺结节,1,2
白内障,1,尿路感染,1,2
肾功能不全,1,白细胞减少,1,2
干眼症,1,颈椎退行性疾病,1,2
甲状腺功能减退症,1,胆道结石,1,2
呼吸道感染,1,肺气肿,1,2
高血压,1,脑白质变性,1,2
神经痛,1,低血糖症,1,2
肝功能异常,1,血瘀证,1,2
贫血,1,皮肤感染,1,2
肺癌,1,周围神经病,1,2
精神和行为障碍,1,肺气肿,1,2
肝功能异常,1,肺部感染,1,2
贫血,1,脂肪肝,1,2
肝囊肿,1,肠道菌群失调,1,2
冠心病,1,心力衰竭,1,2
尿路感染,1,白内障,1,2
血小板减少,1,肝功能异常,1,2
脑卒中,1,肾功能不全,1,2
颈椎退行性疾病,1,癌症,1,2
胆道结石,1,咽炎,1,2
支气管哮喘,1,肠道菌群失调,1,2
脂肪肝,1,白细胞减少,1,2
甲状腺结节,1,胆道结石,1,2
鼻炎,1,甲状腺功能减退症,1,2
癌症,1,神经痛,1,2
神经痛,1,甲状腺功能减退症,1,1
牙周炎,1,白细胞减少,1,1
心力衰竭,1,高脂血症,1,1
慢性阻塞性肺疾病,1,贫血,1,1
胃肠功能紊乱,1,腰椎退行性病变,1,1
肺气肿,1,脑血管病,1,1
鼻炎,1,白细胞减少,1,1
神经痛,1,脑白质变性,1,1
软组织感染,1,尿路感染,1,1
甲状腺功能减退症,1,肺癌,1,1
肝囊肿,1,甲状腺结节,1,1
眼底病,1,帕金森病,1,1
肠道菌群失调,1,慢性阻塞性肺疾病,1,1
神经官能症,1,多系统萎缩,1,1
精神和行为障碍,1,心力衰竭,1,1
肺部感染,1,结膜炎,1,1
心律失常,1,结膜炎,1,1
皮肤感染,1,鼻炎,1,1
白细胞减少,1,癫痫,1,1
癫痫,1,湿疹,1,1
贫血,1,牙周炎,1,1
呼吸道感染,1,腰椎退行性病变,1,1
软组织感染,1,低血糖症,1,1
肺气肿,1,鼻炎,1,1
甲状腺结节,1,肺癌,1,1
干眼症,1,帕金森病,1,1
肺癌,1,代谢紊乱,1,1
支气管炎,1,神经痛,1,1
胃肠功能紊乱,1,软组织感染,1,1
神经官能症,1,动脉硬化,1,1
癫痫,1,肾功能不全,1,1
肾功能不全,1,胆道结石,1,1
肝囊肿,1,食管炎,1,1
肺部感染,1,叶酸缺乏,1,1
肺部感染,1,多系统萎缩,1,1
脑动脉硬化,1,咽炎,1,1
软组织感染,1,胃肠功能紊乱,1,1
肠道菌群失调,1,脑卒中,1,1
咽炎,1,神经痛,1,1
湿疹,1,牙周炎,1,1
皮肤感染,1,软组织感染,1,1
腰椎退行性病变,1,维生素缺乏,1,1
腰椎退行性病变,1,代谢紊乱,1,1
动脉粥样硬化,1,湿疹,1,1
胆道结石,1,尿路感染,1,1
肝功能异常,1,慢性阻塞性肺疾病,1,1
维生素缺乏,1,肝囊肿,1,1
食管炎,1,颈椎退行性疾病,1,1
消化性溃疡,1,脑动脉硬化,1,1
咽炎,1,脑动脉硬化,1,1
脑白质变性,1,多系统萎缩,1,1
牙周炎,1,皮炎,1,1
软组织感染,1,支气管炎,1,1
咽炎,1,肺气肿,1,1
代谢紊乱,1,甲状腺结节,1,1
牙周炎,1,肾功能不全,1,1
颈椎退行性疾病,1,结膜炎,1,1
牙周炎,1,肝功能异常,1,1
肠道菌群失调,1,关节炎,1,1
肠道菌群失调,1,皮炎,1,1
甲状腺功能减退症,1,神经官能症,1,1
多系统萎缩,1,动脉硬化,1,1
皮肤感染,1,肾功能不全,1,1
白细胞减少,1,尿路感染,1,1
帕金森病,1,肝功能异常,1,1
食管炎,1,慢性阻塞性肺疾病,1,1
癫痫,1,尿路感染,1,1
关节炎,1,PCI术后,1,1
维生素缺乏,1,胆道结石,1,1
支气管炎,1,甲状腺结节,1,1
湿疹,1,颈椎退行性疾病,1,1
皮肤感染,1,癌症,1,1
慢性阻塞性肺疾病,1,尿路感染,1,1
贫血,1,PCI术后,1,1
肾小球疾病,1,肺部感染,1,1
眼底病,1,癫痫,1,1
高脂血症,1,血小板减少,1,1
胆囊切除术后,1,贫血,1,1
消化性溃疡,1,神经痛,1,1
血瘀证,1,胆道结石,1,1
颈椎退行性疾病,1,帕金森病,1,1
帕金森病,1,甲状腺功能减退症,1,1
湿疹,1,软组织感染,1,1
血小板减少,1,糖尿病,1,1
白内障术后,1,神经痛,1,1
心律失常,1,脑白质变性,1,1
胆道结石,1,肾小球疾病,1,1
肾功能不全,1,湿疹,1,1
甲状腺功能减退症,1,颈椎退行性疾病,1,1
肝囊肿,1,血瘀证,1,1
支气管哮喘,1,神经痛,1,1
帕金森病,1,尿路感染,1,1
神经痛,1,肝功能异常,1,1
食管炎,1,肺癌,1,1
干眼症,1,神经痛,1,1
皮炎,1,慢性阻塞性肺疾病,1,1
肺部感染,1,癫痫,1,1
脑白质变性,1,糖尿病,1,1
慢性阻塞性肺疾病,1,周围神经病,1,1
肾囊肿,1,冠心病,1,1
神经痛,1,胃炎,1,1
肾囊肿,1,精神和行为障碍,1,1
糖尿病,1,脑白质变性,1,1
肺癌,1,消化性溃疡,1,1
皮肤感染,1,代谢紊乱,1,1
脑卒中,1,心律失常,1,1
精神和行为障碍,1,肾囊肿,1,1
肝损害,1,癫痫,1,1
慢性阻塞性肺疾病,1,肺癌,1,1
颈椎退行性疾病,1,癫痫,1,1
低血糖症,1,湿疹,1,1
眼底病,1,精神和行为障碍,1,1
皮炎,1,软组织感染,1,1
消化性溃疡,1,肺癌,1,1
贫血,1,脑卒中,1,1
软组织感染,1,鼻炎,1,1
胃肠功能紊乱,1,皮肤感染,1,1
胆囊切除术后,1,胃肠功能紊乱,1,1
消化性溃疡,1,牙周炎,1,1
尿路感染,1,脑卒中,1,1
癌症,1,低血糖症,1,1
颈椎退行性疾病,1,前列腺增生,1,1
软组织感染,1,维生素缺乏,1,1
PCI术后,1,心力衰竭,1,1
癌症,1,肝损害,1,1
湿疹,1,胃肠功能紊乱,1,1
动脉粥样硬化,1,眼底病,1,1
眼底病,1,神经痛,1,1
胃肠功能紊乱,1,支气管哮喘,1,1
甲状腺功能减退症,1,神经痛,1,1
鼻炎,1,动脉硬化,1,1
脑血管病,1,肺气肿,1,1
支气管哮喘,1,胃肠功能紊乱,1,1
脑白质变性,1,神经痛,1,1
牙周炎,1,食管炎,1,1
皮肤感染,1,支气管哮喘,1,1
牙周炎,1,肝损害,1,1
神经痛,1,肝损害,1,1
甲状腺结节,1,呼吸道感染,1,1
心力衰竭,1,高血压,1,1
慢性阻塞性肺疾病,1,颈椎退行性疾病,1,1
贫血,1,慢性阻塞性肺疾病,1,1
肺气肿,1,高脂血症,1,1
鼻炎,1,皮肤感染,1,1
周围神经病,1,脑白质变性,1,1
甲状腺结节,1,白细胞减少,1,1
肺癌,1,甲状腺功能减退症,1,1
脂肪肝,1,脑卒中,1,1
肾功能不全,1,癫痫,1,1
甲状腺结节,1,肝囊肿,1,1
白细胞减少,1,肠道菌群失调,1,1
湿疹,1,甲状腺功能减退症,1,1
多系统萎缩,1,神经官能症,1,1
神经痛,1,叶酸缺乏,1,1
结膜炎,1,心律失常,1,1
白细胞减少,1,皮肤感染,1,1
癫痫,1,前列腺增生,1,1
湿疹,1,动脉粥样硬化,1,1
白细胞减少,1,神经痛,1,1
肺气肿,1,代谢紊乱,1,1
结膜炎,1,慢性阻塞性肺疾病,1,1
鼻炎,1,神经痛,1,1
肺癌,1,甲状腺结节,1,1
软组织感染,1,代谢紊乱,1,1
代谢紊乱,1,肺癌,1,1
尿路感染,1,脑动脉硬化,1,1
神经痛,1,支气管炎,1,1
癌症,1,肾功能不全,1,1
结膜炎,1,癫痫,1,1
胆道结石,1,肾功能不全,1,1
叶酸缺乏,1,肺部感染,1,1
帕金森病,1,肠道菌群失调,1,1
脑动脉硬化,1,支气管炎,1,1
脑卒中,1,肠道菌群失调,1,1
神经痛,1,咽炎,1,1
维生素缺乏,1,腰椎退行性病变,1,1
叶酸缺乏,1,牙周炎,1,1
代谢紊乱,1,腰椎退行性病变,1,1
尿路感染,1,胆道结石,1,1
尿路感染,1,食管炎,1,1
颈椎退行性疾病,1,食管炎,1,1
癌症,1,胆囊切除术后,1,1
肺部感染,1,肾小球疾病,1,1
肝功能异常,1,颈椎退行性疾病,1,1
皮肤感染,1,肝功能异常,1,1
精神和行为障碍,1,胆道结石,1,1
甲状腺结节,1,低血糖症,1,1
脑卒中,1,消化性溃疡,1,1
皮炎,1,牙周炎,1,1
癌症,1,胃肠功能紊乱,1,1
动脉硬化,1,多系统萎缩,1,1
肾功能不全,1,皮肤感染,1,1
甲状腺结节,1,代谢紊乱,1,1
胆道结石,1,维生素缺乏,1,1
甲状腺结节,1,支气管炎,1,1
肝损害,1,脑动脉硬化,1,1
低氧血症,1,糖尿病,1,1
脂肪肝,1,叶酸缺乏,1,1
牙周炎,1,肾小球疾病,1,1
颈椎退行性疾病,1,肝功能异常,1,1
肝功能异常,1,牙周炎,1,1
关节炎,1,肠道菌群失调,1,1
血小板减少,1,呼吸道感染,1,1
皮炎,1,癫痫,1,1
神经官能症,1,甲状腺功能减退症,1,1
尿路感染,1,白细胞减少,1,1
慢性阻塞性肺疾病,1,维生素缺乏,1,1
帕金森病,1,食管炎,1,1
尿路感染,1,癫痫,1,1
脂肪肝,1,血瘀证,1,1
皮肤感染,1,肺癌,1,1
尿路感染,1,慢性阻塞性肺疾病,1,1
肾功能不全,1,牙周炎,1,1
慢性阻塞性肺疾病,1,结膜炎,1,1
湿疹,1,白内障,1,1
贫血,1,胆囊切除术后,1,1
肺气肿,1,高血压,1,1
神经痛,1,消化性溃疡,1,1
胆道结石,1,血瘀证,1,1
帕金森病,1,颈椎退行性疾病,1,1
甲状腺功能减退症,1,帕金森病,1,1
冠心病,1,血小板减少,1,1
神经痛,1,干眼症,1,1
慢性阻塞性肺疾病,1,湿疹,1,1
脑白质变性,1,心律失常,1,1
尿路感染,1,结膜炎,1,1
湿疹,1,肾功能不全,1,1
血瘀证,1,肝囊肿,1,1
软组织感染,1,脂肪肝,1,1
胃炎,1,神经痛,1,1
颈椎退行性疾病,1,软组织感染,1,1
肝功能异常,1,神经痛,1,1
湿疹,1,慢性阻塞性肺疾病,1,1
帕金森病,1,腰椎退行性病变,1,1
周围神经病,1,慢性阻塞性肺疾病,1,1
冠心病,1,肾囊肿,1,1
甲状腺结节,1,动脉粥样硬化,1,1
肾囊肿,1,高血压,1,1
代谢紊乱,1,血瘀证,1,1
神经痛,1,前列腺增生,1,1
癌症,1,消化性溃疡,1,1
鼻炎,1,软组织感染,1,1
血瘀证,1,腰椎退行性病变,1,1
皮肤感染,1,胃肠功能紊乱,1,1
动脉粥样硬化,1,甲状腺结节,1,1
多系统萎缩,1,癫痫,1,1
肝功能异常,1,肺癌,1,1
癫痫,1,肝损害,1,1
低血糖症,1,帕金森病,1,1
胆道结石,1,支气管哮喘,1,1
湿疹,1,低血糖症,1,1
肺部感染,1,软组织感染,1,1
软组织感染,1,皮炎,1,1
神经官能症,1,胃炎,1,1
结膜炎,1,软组织感染,1,1
代谢紊乱,1,皮肤感染,1,1
脑动脉硬化,1,前列腺增生,1,1
食管炎,1,牙周炎,1,1
心律失常,1,脑卒中,1,1
脑卒中,1,尿路感染,1,1
脂肪肝,1,支气管哮喘,1,1
贫血,1,神经痛,1,1
低血糖症,1,癌症,1,1
前列腺增生,1,颈椎退行性疾病,1,1
肝囊肿,1,胃肠功能紊乱,1,1
软组织感染,1,肺部感染,1,1
高血压,1,心力衰竭,1,1
肝损害,1,癌症,1,1
帕金森病,1,支气管哮喘,1,1
眼底病,1,动脉粥样硬化,1,1
高脂血症,1,肺气肿,1,1
神经痛,1,白内障,1,1
肝损害,1,神经痛,1,1
白细胞减少,1,牙周炎,1,1
心力衰竭,1,精神和行为障碍,1,1
腰椎退行性病变,1,胃肠功能紊乱,1,1
肺气肿,1,动脉粥样硬化,1,1
尿路感染,1,软组织感染,1,1
皮肤感染,1,甲状腺功能减退症,1,1
帕金森病,1,眼底病,1,1
肝损害,1,牙周炎,1,1
慢性阻塞性肺疾病,1,肠道菌群失调,1,1
呼吸道感染,1,甲状腺结节,1,1
高脂血症,1,心力衰竭,1,1
结膜炎,1,肺部感染,1,1
颈椎退行性疾病,1,慢性阻塞性肺疾病,1,1
皮肤感染,1,白细胞减少,1,1
帕金森病,1,干眼症,1,1
白细胞减少,1,甲状腺结节,1,1
动脉硬化,1,神经官能症,1,1
癫痫,1,结膜炎,1,1
食管炎,1,肝囊肿,1,1
多系统萎缩,1,肺部感染,1,1
肠道菌群失调,1,白细胞减少,1,1
代谢紊乱,1,软组织感染,1,1
腰椎退行性病变,1,呼吸道感染,1,1
脑动脉硬化,1,尿路感染,1,1
肾功能不全,1,癌症,1,1
肠道菌群失调,1,帕金森病,1,1
甲状腺功能减退症,1,湿疹,1,1
叶酸缺乏,1,神经痛,1,1
软组织感染,1,皮肤感染,1,1
白细胞减少,1,鼻炎,1,1
前列腺增生,1,癫痫,1,1
湿疹,1,癫痫,1,1
神经痛,1,白细胞减少,1,1
慢性阻塞性肺疾病,1,肝功能异常,1,1
代谢紊乱,1,肺气肿,1,1
肝囊肿,1,维生素缺乏,1,1
神经痛,1,鼻炎,1,1
脑动脉硬化,1,消化性溃疡,1,1
支气管炎,1,脑动脉硬化,1,1
结膜炎,1,颈椎退行性疾病,1,1
低血糖症,1,甲状腺结节,1,1
多系统萎缩,1,脑白质变性,1,1
牙周炎,1,湿疹,1,1
支气管炎,1,软组织感染,1,1
牙周炎,1,叶酸缺乏,1,1
肺气肿,1,咽炎,1,1
心律失常,1,甲状腺结节,1,1
食管炎,1,尿路感染,1,1
